timestamp,epoch,batch,train_loss,pinns_loss,train_acc,test_loss,test_pinns_loss,test_acc,learning_rate,elapsed_seconds,gpu_memory_allocated_gb
2025-09-03 23:35:15,0,0,0.2660440504550934,27.51953125,0.0023035407066345215,,,,2e-05,1.4259958267211914,0.069388288
2025-09-03 23:35:15,0,1,0.2539408206939697,27.5196475982666,0.003308594226837158,,,,2e-05,1.4804675579071045,0.069382656
2025-09-03 23:35:15,0,2,0.2605566382408142,27.51957893371582,0.004478573799133301,,,,2e-05,1.5285942554473877,0.069376512
2025-09-03 23:35:15,0,3,0.2668030858039856,27.5195255279541,0.0044879913330078125,,,,2e-05,1.5841546058654785,0.069388288
2025-09-03 23:35:16,0,4,0.2592642605304718,27.519559860229492,0.005532741546630859,,,,2e-05,1.6445081233978271,0.06939392
2025-09-03 23:35:16,0,5,0.2684215009212494,27.51954460144043,0.007224380970001221,,,,2e-05,1.6882390975952148,0.069371392
2025-09-03 23:35:16,0,6,0.2570978105068207,27.519582748413086,0.007291316986083984,,,,2e-05,1.7415885925292969,0.069384704
2025-09-03 23:35:16,0,7,0.2667006552219391,27.519498825073242,0.008344829082489014,,,,2e-05,1.7952423095703125,0.069385216
2025-09-03 23:35:16,0,8,0.26419350504875183,27.519561767578125,0.008790254592895508,,,,2e-05,1.8440814018249512,0.069380096
2025-09-03 23:35:16,0,9,0.2539052665233612,27.51963233947754,0.00904858112335205,,,,2e-05,1.9160726070404053,0.069429248
2025-09-03 23:35:16,0,10,0.2529257535934448,27.519628524780273,0.01065748929977417,,,,2e-05,1.9677228927612305,0.069382656
2025-09-03 23:35:16,0,11,0.2634364366531372,27.519515991210938,0.011741459369659424,,,,2e-05,2.0180141925811768,0.069380096
2025-09-03 23:35:16,0,12,0.2494836002588272,27.519628524780273,0.01289820671081543,,,,2e-05,2.061027765274048,0.069369344
2025-09-03 23:35:16,0,13,0.24902571737766266,27.51962661743164,0.013570308685302734,,,,2e-05,2.1037144660949707,0.069368832
2025-09-03 23:35:16,0,14,0.25797373056411743,27.519567489624023,0.01384049654006958,,,,2e-05,2.155487298965454,0.069382656
2025-09-03 23:35:16,0,15,0.2531234622001648,27.51959800720215,0.015171170234680176,,,,2e-05,2.194300889968872,0.069354496
2025-09-03 23:35:16,0,16,0.25193193554878235,27.519601821899414,0.01603943109512329,,,,2e-05,2.2493557929992676,0.069387264
2025-09-03 23:35:16,0,17,0.2553493082523346,27.51953125,0.01663839817047119,,,,2e-05,2.3056814670562744,0.069388288
2025-09-03 23:35:16,0,18,0.2528843283653259,27.519596099853516,0.017185866832733154,,,,2e-05,2.347081422805786,0.069358592
2025-09-03 23:35:16,0,19,0.24932807683944702,27.5195369720459,0.018804073333740234,,,,2e-05,2.4376871585845947,0.069454336
2025-09-03 23:35:16,0,20,0.25655433535575867,27.519481658935547,0.019108712673187256,,,,2e-05,2.5049808025360107,0.06941184
2025-09-03 23:35:16,0,21,0.2556803524494171,27.519519805908203,0.019749939441680908,,,,2e-05,2.557502508163452,0.069382656
2025-09-03 23:35:16,0,22,0.24704958498477936,27.519594192504883,0.020386159420013428,,,,2e-05,2.600787401199341,0.06937088
